event_id,event_name,date,city,region,nation,event_link,venue,attendance,latitude,longitude
369,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Hidalgo,Texas,USA,http://ufcstats.com/event-details/d6455cb4bee503ce,State Farm Arena,5624.0,33.7573698,-84.39638483503104
368,UFC 203: Miocic vs. Overeem,2016-09-10,Cleveland,Ohio,USA,http://ufcstats.com/event-details/2dc7f1762dc0a7ef,Quicken Loans Arena,18875.0,41.496389,-81.688056
367,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Hamburg,Hamburg,Germany,http://ufcstats.com/event-details/2b4faacc16d66898,Barclaycard Arena,11763.0,53.589167,9.899167
366,UFC on FOX: Maia vs. Condit,2016-08-27,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/cfbccfed4e4796fe,Rogers Arena,10533.0,49.277778,-123.108889
365,UFC 202: Diaz vs. McGregor 2,2016-08-20,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/5da4e8dc02e50ac0,T-Mobile Arena,15539.0,36.102778,-115.178333
364,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Salt Lake City,Utah,USA,http://ufcstats.com/event-details/232c582f29f8f65e,Vivint Smart Home Arena,6689.0,40.768333,-111.901111
363,UFC 201: Lawler vs. Woodley,2016-07-30,Atlanta,Georgia,USA,http://ufcstats.com/event-details/72cbe507644a587c,Philips Arena,10240.0,33.757222,-84.396389
362,UFC on FOX: Holm vs. Shevchenko,2016-07-23,Chicago,Illinois,USA,http://ufcstats.com/event-details/8a028648f3f0761d,United Center,10287.0,41.880556,-87.674167
361,UFC Fight Night: McDonald vs. Lineker,2016-07-13,Sioux Falls,South Dakota,USA,http://ufcstats.com/event-details/5e7a28f20927d64a,Denny Sanford Premier Center,5671.0,43.561667,-96.75
360,UFC 200: Tate vs Nunes,2016-07-09,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/aa5b4eff51bdc7d1,T-Mobile Arena,18202.0,36.102778,-115.178333
359,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/cd42bbe8887bba90,MGM Grand Garden Arena,8115.0,36.10483105,-115.16856889248174
358,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/45a2ba3ef82b9700,MGM Grand Garden Arena,7760.0,36.10483105,-115.16856889248174
357,UFC Fight Night: MacDonald vs Thompson,2016-06-18,Ottawa,Ontario,Canada,http://ufcstats.com/event-details/563d051c9e769b24,TD Place Arena,10490.0,45.398886,-75.684122
356,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Los Angeles,California,USA,http://ufcstats.com/event-details/ff4c3ab594c7fac3,The Forum,15587.0,33.95822585,-118.34198075000556
355,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/990060b2a68a7b82,Mandalay Bay Events Center,5193.0,36.090678,-115.178981
354,UFC 198: Werdum vs Miocic,2016-05-14,Curitiba,Parana,Brazil,http://ufcstats.com/event-details/a4bf17bd3ba3423b,Arena da Baixada,45207.0,-25.448333,-49.276944
353,UFC Fight Night: Overeem vs Arlovski,2016-05-08,Rotterdam,Zuid-Holland,Netherlands,http://ufcstats.com/event-details/a314687f372b2cec,Rotterdam Ahoy,10421.0,51.8832963,4.4883655
352,UFC 197: Jones vs Saint Preux,2016-04-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3d481aa374c954a1,MGM Grand Garden Arena,11352.0,36.10483105,-115.16856889248174
351,UFC on FOX: Teixeira vs Evans,2016-04-16,Tampa,Florida,USA,http://ufcstats.com/event-details/e7e970d508529bf3,Amalie Arena,11273.0,27.942778,-82.451944
350,UFC Fight Night: Rothwell vs Dos Santos,2016-04-10,Zagreb,Zagreb,Croatia,http://ufcstats.com/event-details/4887e5bc4dbb73ff,Arena Zagreb,13177.0,45.771667,15.942833
349,UFC Fight Night: Hunt vs Mir,2016-03-19,Brisbane,Queensland,Australia,http://ufcstats.com/event-details/e60201cfab7d656d,Brisbane Entertainment Centre,9552.0,-27.3426971,153.06921085469077
348,UFC 196: McGregor vs Diaz,2016-03-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/db1f2ed63b54b9a7,MGM Grand Garden Arena,14898.0,36.10483105,-115.16856889248174
347,UFC Fight Night: Silva vs Bisping,2016-02-27,London,England,United Kingdom,http://ufcstats.com/event-details/39c568f8c579913e,The O2 Arena,16734.0,51.5029,0.0032
346,UFC Fight Night: Cowboy vs Cowboy,2016-02-21,Pittsburgh,Pennsylvania,USA,http://ufcstats.com/event-details/d56bb6dff2ae77eb,Consol Energy Center,7330.0,40.439444,-79.989167
345,UFC Fight Night: Hendricks vs Thompson,2016-02-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/de99da2c0d18d34a,MGM Grand Garden Arena,7422.0,36.10483105,-115.16856889248174
344,UFC on FOX: Johnson vs. Bader,2016-01-30,Newark,New Jersey,USA,http://ufcstats.com/event-details/b3fb8d2293e17a59,Prudential Center,10555.0,40.733611,-74.171111
343,UFC Fight Night: Dillashaw vs Cruz,2016-01-17,Boston,Massachusetts,USA,http://ufcstats.com/event-details/c6becb722706c7d8,TD Garden,12022.0,42.366303,-71.062228
342,UFC 195: Lawler vs Condit,2016-01-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/380e8b023290d091,MGM Grand Garden Arena,10300.0,36.10483105,-115.16856889248174
341,UFC on FOX: Dos Anjos vs. Cowboy 2,2015-12-19,Orlando,Florida,USA,http://ufcstats.com/event-details/80d918336163b80c,Amway Center,14459.0,28.539167,-81.383611
340,UFC 194: Aldo vs McGregor,2015-12-12,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/354808cf38d9d73c,MGM Grand Garden Arena,16516.0,36.10483105,-115.16856889248174
339,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,2015-12-11,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/20fbff570c678e1c,The Chelsea at The Cosmopolitan,2566.0,36.11,-115.1753
338,UFC Fight Night: Namajunas vs. VanZant,2015-12-10,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/dd39f1ca787a3d9d,The Chelsea at The Cosmopolitan,1643.0,36.11,-115.1753
337,UFC Fight Night: Henderson vs Masvidal,2015-11-28,Seoul,Seoul,South Korea,http://ufcstats.com/event-details/4d636c3aa1105950,Olympic Gymnastics Arena,12156.0,37.51916,127.127514
336,UFC Fight Night: Magny vs Gastelum,2015-11-21,Monterrey,Nuevo Leon,Mexico,http://ufcstats.com/event-details/243b07fc65ccbb16,Arena Monterrey,10410.0,25.680842,-100.288233
335,UFC 193: Rousey vs Holm,2015-11-14,Melbourne,Victoria,Australia,http://ufcstats.com/event-details/8d04923f2db59b7f,Marvel Stadium,56214.0,-37.816389,144.9475
334,UFC Fight Night: Belfort vs Henderson 3,2015-11-07,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/5345f86680378fc1,Ginásio do Ibirapuera,10628.0,-23.577721,-46.656048
333,UFC Fight Night: Holohan vs Smolka,2015-10-24,Dublin,Leinster,Ireland,http://ufcstats.com/event-details/f3155a94ca420126,3Arena,9500.0,53.3475,-6.228611
332,UFC 192: Cormier vs Gustafsson,2015-10-03,Houston,Texas,USA,http://ufcstats.com/event-details/119ebea97e914dcf,Toyota Center,14622.0,29.750833,-95.362222
331,UFC Fight Night: Barnett vs Nelson,2015-09-26,Saitama,Saitama,Japan,http://ufcstats.com/event-details/a4dd5c9a75763295,Saitama Super Arena,10137.0,35.8951196,139.63075300618382
330,UFC 191: Johnson vs Dodson 2,2015-09-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,MGM Grand Garden Arena,10873.0,36.10483105,-115.16856889248174
329,UFC Fight Night: Holloway vs Oliveira,2015-08-23,Saskatoon,Saskatchewan,Canada,http://ufcstats.com/event-details/2ce6541127b0e232,SaskTel Centre,7202.0,52.189,-106.679
328,UFC Fight Night: Teixeira vs Saint Preux,2015-08-08,Nashville,Tennessee,USA,http://ufcstats.com/event-details/b71667c778b6d9e5,Bridgestone Arena,7539.0,36.159167,-86.778611
327,UFC 190: Rousey vs Correia,2015-08-01,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/a9c45a8b21eabadc,HSBC Arena,14723.0,-22.975278,-43.390278
326,UFC on FOX: Dillashaw vs. Barao II,2015-07-25,Chicago,Illinois,USA,http://ufcstats.com/event-details/0c3838c8f7c620c2,United Center,11663.0,41.880556,-87.674167
325,UFC Fight Night: Bisping vs Leites,2015-07-18,Glasgow,Scotland,United Kingdom,http://ufcstats.com/event-details/ef7fa30364cbe7f2,The SSE Hydro,10451.0,55.860297,-4.284926
324,UFC Fight Night: Mir vs Duffee,2015-07-15,San Diego,California,USA,http://ufcstats.com/event-details/36877f0e62b25b96,Pechanga Arena,5471.0,32.755278,-117.212222
323,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,2015-07-12,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a890f9a791ed615d,MGM Grand Garden Arena,4844.0,36.10483105,-115.16856889248174
322,UFC 189: Mendes vs McGregor,2015-07-11,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3be081c29bf734d9,MGM Grand Garden Arena,16019.0,36.10483105,-115.16856889248174
321,UFC Fight Night: Machida vs Romero,2015-06-27,Hollywood,Florida,USA,http://ufcstats.com/event-details/86e388ed20761ad9,Seminole Hard Rock Hotel and Casino,5604.0,26.05172755,-80.2112422592151
320,UFC Fight Night: Jedrzejczyk vs Penne,2015-06-20,Berlin,Berlin,Germany,http://ufcstats.com/event-details/194fc025f9355db6,Uber Arena,8155.0,52.505556,13.443333
319,UFC 188: Velasquez vs Werdum,2015-06-13,Mexico City,Distrito Federal,Mexico,http://ufcstats.com/event-details/a58114c6dd0add64,Arena Ciudad de México,21036.0,19.496309,-99.175429
318,UFC Fight Night: Boetsch vs Henderson,2015-06-06,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/06dc1a58663579d2,Smoothie King Center,6231.0,29.948889,-90.081944
317,UFC Fight Night: Condit vs Alves,2015-05-30,Goiania,Goias,Brazil,http://ufcstats.com/event-details/aae0897825336b1a,Goiânia Arena,3500.0,-16.697908599999998,-49.23247995
316,UFC 187: Johnson vs Cormier,2015-05-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4f7e290e71d60f87,MGM Grand Garden Arena,12615.0,36.10483105,-115.16856889248174
315,UFC Fight Night: Edgar vs Faber,2015-05-16,Manila,Manila,Philippines,http://ufcstats.com/event-details/b1605ea39fba6af6,Mall of Asia Arena,13446.0,14.531944,120.983611
314,UFC Fight Night: Miocic vs Hunt,2015-05-09,Adelaide,South Australia,Australia,http://ufcstats.com/event-details/8a1b4330c7957961,Adelaide Entertainment Centre,7984.0,-34.9079418,138.57380042679154
313,UFC 186: Johnson vs Horiguchi,2015-04-25,Montreal,Quebec,Canada,http://ufcstats.com/event-details/997b4f52f76a0b53,Bell Centre,10154.0,45.496111,-73.569444
312,UFC on FOX: Machida vs Rockhold,2015-04-18,Newark,New Jersey,USA,http://ufcstats.com/event-details/bc7cf284c1c2f16e,Prudential Center,13306.0,40.733611,-74.171111
311,UFC Fight Night: Gonzaga vs Cro Cop 2,2015-04-11,Krakow,Krakow,Poland,http://ufcstats.com/event-details/5de61b03868035ff,Tauron Arena Kraków,10000.0,50.06772015,19.99154900943178
310,UFC Fight Night: Mendes vs Lamas,2015-04-04,Fairfax,Virginia,USA,http://ufcstats.com/event-details/16d09e800ad7ec79,Patriot Center,5417.0,38.827,-77.31
309,UFC Fight Night: Maia vs LaFlare,2015-03-21,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/fa534853eb195270,Ginásio do Maracanãzinho,7707.0,-22.913911,-43.229333
308,UFC 185: Pettis vs Dos Anjos,2015-03-14,Dallas,Texas,USA,http://ufcstats.com/event-details/f54200f1dfb9b5d4,American Airlines Center,17160.0,32.790556,-96.810278
307,UFC 184: Rousey vs Zingano,2015-02-28,Los Angeles,California,USA,http://ufcstats.com/event-details/ad4e9055bf8cd04d,Staples Center,17654.0,34.043056,-118.267222
306,UFC Fight Night: Bigfoot vs Mir,2015-02-22,Porto Alegre,Rio Grande do Sul,Brazil,http://ufcstats.com/event-details/0577808d22dfe79c,Ginásio Gigantinho,5080.0,-30.0646611,-51.234053552005335
305,UFC Fight Night: Henderson vs Thatch,2015-02-14,Broomfield,Colorado,USA,http://ufcstats.com/event-details/f9c7fe2682af3802,1stBank Center,5807.0,39.9045118,-105.08541655718352
304,UFC 183: Silva vs Diaz,2015-01-31,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/43563a32c3f10e95,MGM Grand Garden Arena,13114.0,36.10483105,-115.16856889248174
303,UFC on FOX: Gustafsson vs Johnson,2015-01-24,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/706404da0775dcbc,Tele2 Arena,30000.0,59.29081,18.08534
302,UFC Fight Night: McGregor vs Siver,2015-01-18,Boston,Massachusetts,USA,http://ufcstats.com/event-details/f9aa6376ae16bfb4,TD Garden,13828.0,42.366303,-71.062228
301,UFC 182: Jones vs Cormier,2015-01-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a72d260b436924c4,MGM Grand Garden Arena,11575.0,36.10483105,-115.16856889248174
300,UFC Fight Night: Machida vs Dollaway,2014-12-20,Barueri,Sao Paulo,Brazil,http://ufcstats.com/event-details/4e5bbc4566049cbf,Ginásio José Corrêa,,-23.50714775,-46.86784085519759
299,UFC on FOX: Dos Santos vs Miocic,2014-12-13,Phoenix,Arizona,USA,http://ufcstats.com/event-details/d4a12dfa4067742f,U.S. Airways Center,15300.0,33.445833,-112.071389
298,The Ultimate Fighter: A Champion Will Be Crowned Finale,2014-12-12,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/222d6b547de2e035,Palms Casino Resort,1800.0,36.114444,-115.195
297,UFC 181: Hendricks vs Lawler II,2014-12-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23,Mandalay Bay Events Center,9617.0,36.090678,-115.178981
296,UFC Fight Night: Edgar vs Swanson,2014-11-22,Austin,Texas,USA,http://ufcstats.com/event-details/155a02a8b4311057,Frank Erwin Center,10131.0,30.277,-97.7322
295,UFC 180: Werdum vs Hunt,2014-11-15,Mexico City,Distrito Federal,Mexico,http://ufcstats.com/event-details/59851163aaf1aed8,Arena Ciudad de México,21000.0,19.496309,-99.175429
294,UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Uberlandia,Minas Gerais,Brazil,http://ufcstats.com/event-details/6ca68b636fbc1f18,Ginásio Municipal Tancredo Neves,5671.0,-18.913333,-48.230556
293,UFC Fight Night: Rockhold vs Bisping,2014-11-07,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/371a1c91b24dec2b,Qudos Bank Arena,9904.0,-33.85,151.066667
292,UFC 179: Aldo vs Mendes 2,2014-10-25,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/53f02bbc41d99432,Ginásio do Maracanãzinho,11415.0,-22.913911,-43.229333
291,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,Halifax,Nova Scotia,Canada,http://ufcstats.com/event-details/0313bf497de9c470,Scotiabank Centre,10782.0,44.64821985,-63.57674144151584
290,UFC Fight Night: Nelson vs Story,2014-10-04,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/8dc4f34c1f50d00d,Avicii Arena,10026.0,59.2936201,18.08321318271297
289,UFC 178: Johnson vs Cariaso,2014-09-27,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3bb030257966b022,MGM Grand Garden Arena,10544.0,36.10483105,-115.16856889248174
288,UFC Fight Night: Hunt vs Nelson,2014-09-20,Saitama,Saitama,Japan,http://ufcstats.com/event-details/2dea80c069847321,Saitama Super Arena,12395.0,35.8951196,139.63075300618382
287,UFC Fight Night: Bigfoot vs Arlovski,2014-09-13,Brasilia,Distrito Federal,Brazil,http://ufcstats.com/event-details/a71feb7ea7592a71,Ginásio Nilson Nelson,8822.0,-15.7831,-47.9032
286,UFC Fight Night: Jacare vs Mousasi,2014-09-05,Ledyard,Connecticut,USA,http://ufcstats.com/event-details/9bcfb40dbcd50568,Foxwoods Resort Casino,4086.0,41.473889,-71.958056
285,UFC 177: Dillashaw vs Soto,2014-08-30,Sacramento,California,USA,http://ufcstats.com/event-details/269d103c96a4c3a5,Sleep Train Arena,11100.0,38.649167,-121.518056
284,UFC Fight Night: Henderson vs Dos Anjos,2014-08-23,Tulsa,Oklahoma,USA,http://ufcstats.com/event-details/063649e21bc9d6d5,BOK Center,7119.0,36.1526653,-95.99637445497576
283,UFC Fight Night: Bisping vs Le,2014-08-23,Macau,Macau,China,http://ufcstats.com/event-details/770b9d4813c25902,Cotai Arena,7022.0,22.1477,113.559
282,UFC Fight Night: Bader vs Saint Preux,2014-08-16,Bangor,Maine,USA,http://ufcstats.com/event-details/fd7acf42bd6e7e95,Cross Insurance Center,5329.0,44.7893,-68.7787
281,UFC on FOX: Lawler vs Brown,2014-07-26,San Jose,California,USA,http://ufcstats.com/event-details/05fbfe628658c538,SAP Center,11482.0,37.332778,-121.901111
280,UFC Fight Night: McGregor vs Brandao,2014-07-19,Dublin,Leinster,Ireland,http://ufcstats.com/event-details/073eee4e62f0d988,3Arena,9500.0,53.3475,-6.228611
279,UFC Fight Night: Cowboy vs Miller,2014-07-16,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/79ded75550efc139,Revel Casino Hotel,4115.0,39.3628,-74.4158
278,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,2014-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1c5879330d42255f,Mandalay Bay Events Center,6500.0,36.090678,-115.178981
277,UFC 175: Weidman vs Machida,2014-07-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/53adf5b845d91e4a,Mandalay Bay Events Center,10088.0,36.090678,-115.178981
276,UFC Fight Night: Swanson vs Stephens,2014-06-28,San Antonio,Texas,USA,http://ufcstats.com/event-details/c0ed7b208197e8de,AT&T Center,9227.0,29.426944,-98.4375
275,UFC Fight Night: Te Huna vs Marquardt,2014-06-28,Auckland,Auckland,New Zealand,http://ufcstats.com/event-details/ac9521250dc1a14c,Vector Arena,8089.0,-36.847174,174.776945
274,UFC 174: Johnson vs Bagautinov,2014-06-14,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/5b5307450405abf0,Rogers Arena,13506.0,49.277778,-123.108889
273,UFC Fight Night: Henderson vs Khabilov,2014-06-07,Albuquerque,New Mexico,USA,http://ufcstats.com/event-details/1fcfc3709fe58151,Tingley Coliseum,8775.0,35.082414,-106.572428
272,UFC Fight Night: Miocic vs Maldonado,2014-05-31,Sao Paulo,Sao Paulo,Brazil,http://ufcstats.com/event-details/59aaf2730b84698a,Ginásio do Ibirapuera,8986.0,-23.577721,-46.656048
271,UFC Fight Night: Munoz vs Mousasi,2014-05-31,Berlin,Berlin,Germany,http://ufcstats.com/event-details/b757c73f443d4fca,Uber Arena,8000.0,52.505556,13.443333
270,UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ca265dfe8323db3,MGM Grand Garden Arena,11036.0,36.10483105,-115.16856889248174
269,UFC Fight Night: Brown vs Silva,2014-05-10,Cincinnati,Ohio,USA,http://ufcstats.com/event-details/579fcdfcabd23a7b,U.S. Bank Arena,6143.0,39.097778,-84.504444
268,UFC 172: Jones vs Teixeira,2014-04-26,Baltimore,Maryland,USA,http://ufcstats.com/event-details/4f2fcbefb668689d,Baltimore Arena,13485.0,39.288611,-76.618889
267,UFC on FOX: Werdum vs Browne,2014-04-19,Orlando,Florida,USA,http://ufcstats.com/event-details/a421465acbe59c77,Amway Center,17000.0,28.539167,-81.383611
266,UFC Fight Night: Bisping vs Kennedy,2014-04-16,Quebec City,Quebec,Canada,http://ufcstats.com/event-details/f9f07bb5a43535ed,Colisée Pepsi,5029.0,46.830833,-71.246389
265,UFC Fight Night: Minotauro vs Nelson,2014-04-11,Abu Dhabi,Abu Dhabi,United Arab Emirates,http://ufcstats.com/event-details/d632d156c0549e07,Etihad Park,7963.0,24.484341,54.606045
264,UFC Fight Night: Shogun vs Henderson 2,2014-03-23,Natal,Rio Grande do Norte,Brazil,http://ufcstats.com/event-details/d5f820c11a121050,Ginásio Nélio Dias,6828.0,-5.733311649999999,-35.25393585815178
263,UFC 171: Hendricks vs Lawler,2014-03-15,Dallas,Texas,USA,http://ufcstats.com/event-details/179f1948dc234f1f,American Airlines Center,19324.0,32.790556,-96.810278
262,UFC Fight Night: Gustafsson vs Manuwa,2014-03-08,London,England,United Kingdom,http://ufcstats.com/event-details/ebc1f40e00e0c481,The O2 Arena,14604.0,51.5029,0.0032
261,UFC Fight Night: Kim vs Hathaway,2014-03-01,Macau,Macau,China,http://ufcstats.com/event-details/a26198ba5093147e,Cotai Arena,6000.0,22.1477,113.559
260,UFC 170: Rousey vs McMann,2014-02-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3138fab619faf4d1,Mandalay Bay Events Center,10217.0,36.090678,-115.178981
259,UFC Fight Night: Machida vs Mousasi,2014-02-15,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/51b0bb73a1da34bc,Arena Jaraguá,7511.0,-26.48919425,-49.09487866420002
258,UFC 169: Barao vs Faber 2,2014-02-01,Newark,New Jersey,USA,http://ufcstats.com/event-details/fc31f896cde2bc2e,Prudential Center,14308.0,40.733611,-74.171111
257,UFC on FOX: Henderson vs Thomson,2014-01-25,Chicago,Illinois,USA,http://ufcstats.com/event-details/a8d521d913df4e31,United Center,10895.0,41.880556,-87.674167
256,UFC Fight Night: Rockhold vs Philippou,2014-01-15,Duluth,Georgia,USA,http://ufcstats.com/event-details/30a09e43f15f1d75,Arena at Gwinnett Center,5822.0,33.991389,-84.094167
255,UFC Fight Night: Saffiedine vs Lim,2014-01-04,Singapore,Singapore,Singapore,http://ufcstats.com/event-details/e5c9de15bb58b1c6,Marina Bay Sands,5216.0,1.28265,103.858417
254,UFC 168: Weidman vs Silva 2,2013-12-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/83d0de122f2f9664,MGM Grand Garden Arena,15650.0,36.10483105,-115.16856889248174
253,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14,Sacramento,California,USA,http://ufcstats.com/event-details/480b702debcb5433,Sleep Train Arena,11573.0,38.649167,-121.518056
252,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,Brisbane,Queensland,Australia,http://ufcstats.com/event-details/ee457ef1e1c326c1,Brisbane Entertainment Centre,11393.0,-27.3426971,153.06921085469077
251,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9a967e8e43dcef63,Mandalay Bay Events Center,4853.0,36.090678,-115.178981
250,UFC 167: St-Pierre vs Hendricks,2013-11-16,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/28f3c2258a1d8874,MGM Grand Garden Arena,14856.0,36.10483105,-115.16856889248174
249,UFC Fight Night: Belfort vs Henderson 2,2013-11-09,Goiania,Goias,Brazil,http://ufcstats.com/event-details/5d7c18191b8aa432,Goiânia Arena,10565.0,-16.697908599999998,-49.23247995
248,UFC Fight Night: Fight for the Troops 3,2013-11-06,Fort Campbell,Kentucky,USA,http://ufcstats.com/event-details/35dc6220b113b7ec,Fort Campbell,,36.6313383,-87.61568844317374
247,UFC Fight Night: Machida vs Munoz,2013-10-26,Manchester,England,United Kingdom,http://ufcstats.com/event-details/60884f31ead1609c,Phones 4u Arena,10355.0,53.488056,-2.243889
246,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,Houston,Texas,USA,http://ufcstats.com/event-details/eae4aec1a5a8ff01,Toyota Center,17238.0,29.750833,-95.362222
245,UFC Fight Night: Maia vs Shields,2013-10-09,Barueri,Sao Paulo,Brazil,http://ufcstats.com/event-details/43612456979e5d5e,Ginásio José Corrêa,6621.0,-23.50714775,-46.86784085519759
244,UFC 165: Jones vs Gustafsson,2013-09-21,Toronto,Ontario,Canada,http://ufcstats.com/event-details/df5a77121ba84a5d,Scotiabank Arena,15504.0,43.643333,-79.379167
243,UFC Fight Night: Teixeira vs Bader,2013-09-04,Belo Horizonte,Minas Gerais,Brazil,http://ufcstats.com/event-details/b23fca14c7b79935,Mineirinho Arena,5126.0,-19.861944,-43.9725
242,UFC 164: Henderson vs Pettis 2,2013-08-31,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/980b4e712489098e,BMO Harris Bradley Center,9178.0,43.043611,-87.916944
241,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,Indianapolis,Indiana,USA,http://ufcstats.com/event-details/e5c38954c006f15c,Bankers Life Fieldhouse,6417.0,39.763889,-86.155556
240,UFC Fight Night: Shogun vs Sonnen,2013-08-17,Boston,Massachusetts,USA,http://ufcstats.com/event-details/cf1a88371c8cb690,TD Garden,14181.0,42.366303,-71.062228
239,UFC 163: Aldo vs Jung,2013-08-03,Rio de Janeiro,Rio de Janeiro,Brazil,http://ufcstats.com/event-details/ebc5af72ad5a28cb,HSBC Arena,13873.0,-22.975278,-43.390278
238,UFC on FOX: Johnson vs Moraga,2013-07-27,Seattle,Washington,USA,http://ufcstats.com/event-details/5330fe7e4c3af81c,Climate Pledge Arena,8967.0,47.622,-122.354
237,UFC 162: Silva vs Weidman,2013-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e0b74df14f52cd15,MGM Grand Garden Arena,12964.0,36.10483105,-115.16856889248174
236,UFC 161: Evans vs Henderson,2013-06-15,Winnipeg,Manitoba,Canada,http://ufcstats.com/event-details/8fd1f27e86661ede,Canada Life Centre,14754.0,49.892778,-97.143611
235,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08,Fortaleza,Ceara,Brazil,http://ufcstats.com/event-details/7865707fd684d77b,Ginásio Paulo Sarasate,6286.0,-3.7375,-38.515278
234,UFC 160: Velasquez vs Silva 2,2013-05-25,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3c241737a6069b9f,MGM Grand Garden Arena,12380.0,36.10483105,-115.16856889248174
233,UFC on FX: Belfort vs. Rockhold,2013-05-18,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/030f08370fd1c2bb,Arena Jaraguá,7642.0,-26.48919425,-49.09487866420002
232,UFC 159: Jones vs Sonnen,2013-04-27,Newark,New Jersey,USA,http://ufcstats.com/event-details/ea0ad155451ed1f5,Prudential Center,15227.0,40.733611,-74.171111
231,UFC on FOX: Henderson vs Melendez,2013-04-20,San Jose,California,USA,http://ufcstats.com/event-details/aa79d5399571068e,SAP Center,13506.0,37.332778,-121.901111
230,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ce47f49e5c386a9c,Mandalay Bay Events Center,5918.0,36.090678,-115.178981
229,UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,Stockholm,Stockholm,Sweden,http://ufcstats.com/event-details/6291ac0a3726732f,Avicii Arena,14506.0,59.2936201,18.08321318271297
228,UFC 158: St-Pierre vs Diaz,2013-03-16,Montreal,Quebec,Canada,http://ufcstats.com/event-details/f1b2a4365799c48b,Bell Centre,20145.0,45.496111,-73.569444
227,UFC on FUEL TV: Silva vs. Stann,2013-03-02,Saitama,Saitama,Japan,http://ufcstats.com/event-details/83c6c3e0f8bde8ee,Saitama Super Arena,14682.0,35.8951196,139.63075300618382
